ra,dec,u,g,r,i,z,redshift,class
180.14377050000002,-0.5523727820000001,19.3272,17.31053,16.33996,15.902870000000002,15.54023,0.08400331,GALAXY
180.150095,-0.52690543,18.04593,16.52604,15.7835,15.345320000000001,15.02806,0.08266269,GALAXY
180.16283330000002,-0.494806649,18.82014,17.96516,17.740820000000003,17.5012,17.45652,0.08187429,GALAXY
180.17009,-0.6154278329999999,19.4939,18.02151,17.43683,17.23626,17.13414,0.000166151,STAR
180.19610880000002,-0.603322649,19.358539999999998,18.72105,18.61724,18.25964,18.35572,0.08285319999999999,GALAXY
180.2970253,-0.46468855,17.59731,16.11681,15.589570000000002,15.41407,15.345670000000002,-2.58e-05,STAR
180.3164711,-0.429237597,17.79053,16.40031,15.89141,15.72414,15.63591,-8.729999999999999e-07,STAR
180.3229361,-0.464508153,17.678060000000002,16.27507,15.77082,15.60411,15.5219,2.64e-06,STAR
180.3305458,-0.490310055,17.812829999999998,16.85153,16.507479999999997,16.376479999999997,16.329629999999998,0.0005319869999999999,STAR
180.404274,-0.48299411,16.84968,15.5361,15.01588,14.825029999999998,14.745389999999999,0.000212796,STAR
180.3936379,-0.494671299,19.59569,17.78645,16.82101,16.40717,16.04906,0.11985910000000001,GALAXY
180.43327680000002,-0.479342011,16.92183,15.404179999999998,14.88374,14.71469,14.68145,-8.640000000000001e-05,STAR
180.4631894,-0.580236748,18.22351,16.9484,16.44651,16.26212,16.17856,-7.56e-06,STAR
180.4981707,-0.596033946,17.69482,15.73903,14.935260000000001,14.631329999999998,14.49712,0.000276887,STAR
180.57456619999996,-0.5662899379999999,19.23386,18.250510000000002,17.99043,17.86484,17.8462,0.000554305,STAR
180.72333730000003,-0.438996924,16.72082,15.84823,15.636370000000001,15.551689999999999,15.56149,0.000993559,STAR
180.7261919,-0.5465549270000001,18.62246,17.67892,17.30686,17.16851,17.138370000000002,1.83e-05,STAR
180.6820637,-0.465998594,19.12252,17.87645,17.21182,16.81174,16.578329999999998,0.08277161,GALAXY
180.7728644,-0.530501825,18.65498,17.11501,16.5611,16.39484,16.30999,0.000108458,STAR
180.7998235,-0.449122,19.405820000000002,17.50091,16.77505,16.54089,16.4185,-4.22e-05,STAR
180.90225709999999,-0.613283413,16.128529999999998,15.11222,14.72286,14.59976,14.556420000000001,0.00011055200000000001,STAR
180.91777019999998,-0.6089765,19.30394,17.89996,17.40038,17.219179999999998,17.15916,2.6600000000000003e-05,STAR
180.92904219999997,-0.432065304,18.88082,17.9849,17.76998,17.69136,17.68761,-0.000525546,STAR
181.0923653,-0.527728717,17.99377,16.54269,15.99005,15.77935,15.72349,0.000154285,STAR
181.1109352,-0.6128533420000001,17.76142,16.800720000000002,16.51128,16.40626,16.40061,0.000213469,STAR
181.1949341,-0.45445076,17.71065,16.77731,16.549889999999998,16.45484,16.46707,0.000150032,STAR
181.2100376,-0.47877826100000004,19.1494,17.70782,17.18967,16.99052,16.89791,0.00013589399999999998,STAR
181.3479858,-0.543468721,18.21686,16.69029,16.13216,15.92351,15.848020000000002,-0.000126956,STAR
181.4170889,-0.5569364929999999,18.819020000000002,17.407529999999998,16.9054,16.73687,16.68467,0.000118243,STAR
181.463663,-0.616788851,18.76221,17.49515,16.99341,16.76501,16.67871,0.000226596,STAR
181.3329405,-0.48019167,18.28803,17.34378,17.04449,16.85651,16.80834,0.004573757,GALAXY
181.40234180000002,-0.49636378600000003,19.51456,18.34777,18.41455,18.51701,18.63009,0.00021412799999999998,STAR
181.46039019999998,-0.513417507,19.217489999999998,17.454279999999997,16.58635,16.15762,15.858329999999999,0.07795219,GALAXY
181.479646,-0.44866581899999997,18.907339999999998,17.40505,16.84049,16.666929999999997,16.59445,7.140000000000001e-05,STAR
181.4939436,-0.461105241,18.65781,18.20128,18.14937,18.19329,18.35127,-0.000103309,STAR
181.8268411,-1.0407037129999999,17.07545,15.40911,14.800429999999999,14.5595,14.472179999999998,-9.31e-05,STAR
181.87337319999997,-0.878213694,17.08435,16.156779999999998,15.853979999999998,15.745020000000002,15.72153,0.000495646,STAR
181.78356730000002,-0.881640656,19.19727,17.89067,17.267529999999997,16.84382,16.5811,0.08209665,GALAXY
181.9591375,-1.016113725,16.87715,15.966970000000002,15.71049,15.6129,15.612689999999999,0.000101891,STAR
181.9687733,-0.946872444,19.250429999999998,17.70196,17.06157,16.80924,16.683870000000002,0.000115664,STAR
181.97329480000002,-0.95625871,19.16445,18.18722,17.91986,17.81393,17.77751,3.63e-05,STAR
182.0076561,-0.96833005,18.24384,17.171129999999998,16.78591,16.59713,16.49457,0.02377901,GALAXY
182.0260093,-0.8833705159999999,18.7954,17.85898,17.55476,17.43887,17.451970000000003,0.000566097,STAR
181.92979340000002,-0.9071849340000001,19.07873,17.75143,17.16846,16.85928,16.64563,0.08199313,GALAXY
182.20514440000002,-0.88729141,19.22455,18.23415,17.94272,17.86338,17.84088,0.000706005,STAR
182.223292,-0.965303823,17.82581,16.576420000000002,16.6525,16.73639,16.802120000000002,5.3700000000000004e-05,STAR
182.196855,-1.038106829,18.11188,17.05121,16.620620000000002,16.36913,16.20795,0.05101951,GALAXY
182.21543380000003,-0.9373382440000001,19.2885,18.1181,17.49001,17.164479999999998,16.97579,0.10972930000000002,GALAXY
182.23281609999998,-0.980070478,19.0891,18.14591,17.776239999999998,17.61913,17.53745,0.000294871,STAR
182.25779359999999,-0.965161168,19.35735,16.93398,15.438360000000001,15.06011,14.900920000000001,0.11274680000000001,GALAXY
182.3273142,-1.025544345,19.064610000000002,17.892789999999998,17.49386,17.35614,17.2987,0.00024071400000000003,STAR
182.34306709999998,-0.92341548,19.58951,18.19185,17.66067,17.46815,17.373829999999998,0.000141931,STAR
182.37273340000002,-0.860851383,19.569329999999997,18.6526,18.4511,18.37256,18.30464,0.0005812009999999999,STAR
182.39001240000002,-0.8800986709999999,19.37567,18.49182,18.24472,18.13328,18.08248,-0.000302069,STAR
182.3929905,-0.8514266009999999,18.8285,17.840870000000002,17.54567,17.41444,17.4072,0.00020501299999999998,STAR
182.39680980000003,-0.9124670659999999,17.75305,15.87215,14.9942,14.59087,14.28695,0.05985913,GALAXY
182.4133899,-0.871138726,19.19556,18.20469,17.937839999999998,17.7862,17.81664,0.000166515,STAR
182.42008180000002,-0.8481839870000001,17.53683,16.70986,16.390929999999997,16.26922,16.24099,0.0005492159999999999,STAR
182.4652841,-0.944547397,17.65869,16.60163,16.14183,15.9381,15.863729999999999,0.000377059,STAR
182.47688730000002,-0.918166991,18.55885,16.560370000000002,15.637279999999999,15.21241,14.89492,0.07915194,GALAXY
182.4773792,-1.039859965,19.43704,17.96398,17.3288,16.98487,16.768639999999998,0.05961111,GALAXY
182.49745009999998,-0.896957487,18.692120000000003,16.85308,15.96914,15.544270000000001,15.22833,0.07945877,GALAXY
182.4290991,-0.990093405,19.20658,17.84545,17.148039999999998,16.83129,16.59421,0.1011451,GALAXY
182.530587,-0.901248756,17.552889999999998,16.275879999999997,15.7663,15.54858,15.4466,0.00011007200000000001,STAR
182.5562968,-1.021479058,17.64564,16.73809,16.4288,16.30732,16.28089,0.000186042,STAR
182.6011467,-1.003992512,19.31073,17.73028,17.15447,16.92641,16.805670000000003,0.000128181,STAR
182.64322180000002,-0.882858206,19.10588,18.1331,17.85405,17.75531,17.7299,0.0005824669999999999,STAR
182.6609013,-0.925372518,18.040429999999997,16.27901,15.53664,15.22885,15.086620000000002,0.00029440200000000003,STAR
182.6609981,-0.9860915140000001,18.987170000000003,17.959120000000002,17.54053,17.357310000000002,17.262,0.0005059999999999999,STAR
182.5760219,-0.949045696,19.43703,18.03424,17.444589999999998,17.1988,17.064429999999998,-0.000179462,STAR
182.5966189,-0.9984427659999999,19.55424,17.49704,16.61187,16.29542,16.12412,2.27e-05,STAR
182.6958264,-0.994635446,19.25187,17.87858,17.30203,17.065910000000002,16.9795,7.329999999999999e-05,STAR
182.7279843,-0.953428545,18.981720000000003,17.575860000000002,16.99594,16.761960000000002,16.66615,0.000345385,STAR
182.76931409999997,-1.027644425,19.079079999999998,17.94386,18.1167,18.28671,18.499029999999998,-0.00043113900000000003,STAR
182.77324109999998,-0.9143887540000001,19.47268,17.60541,16.88781,16.621389999999998,16.48554,-3.3799999999999995e-05,STAR
182.8462983,-0.8840024790000001,18.48617,17.124229999999997,16.58033,16.36427,16.25047,-0.000333649,STAR
182.96091930000003,-0.9237406220000001,18.46162,17.436329999999998,17.02447,16.85248,16.78634,0.000626597,STAR
182.9662963,-1.020648362,18.78283,17.612389999999998,17.1951,17.01823,16.941470000000002,5.4000000000000005e-05,STAR
182.9051912,-1.0447434070000001,19.13739,18.092879999999997,17.6559,17.25584,17.12752,0.0819401,GALAXY
183.00262030000002,-1.02097619,18.47465,16.95097,16.30568,16.01626,15.87718,-0.00042091599999999997,STAR
183.0292043,-0.94370679,17.42912,16.54786,16.27862,16.16135,16.15586,-0.00033809599999999997,STAR
183.0547892,-0.912018522,18.587139999999998,17.24651,16.78835,16.6065,16.57112,1.25e-05,STAR
183.08860780000003,-0.9817143770000001,19.17746,16.89017,15.942860000000001,15.546529999999999,15.427929999999998,-0.00013584,STAR
183.1182145,-0.958447281,18.29784,17.199189999999998,16.847160000000002,16.719279999999998,16.69258,-0.000107811,STAR
125.93075390000001,47.29974635,19.3054,17.58621,16.6919,16.241870000000002,15.92978,0.07167047,GALAXY
126.04094840000002,47.40925643,18.56521,16.67804,15.89146,15.54304,15.376479999999999,0.000158453,STAR
126.03308329999999,47.34371626,18.62878,17.40022,16.65147,16.22445,15.9278,0.1289281,GALAXY
126.29798490000002,47.469286700000005,17.279329999999998,15.968979999999998,15.429070000000001,15.2247,15.10864,-4.71e-05,STAR
126.2133544,47.53375487,17.18411,15.80449,15.347579999999999,15.19614,15.14936,-0.000160353,STAR
126.0852047,47.555660499999995,18.84597,16.91509,16.049670000000003,15.643189999999999,15.29667,0.04864017,GALAXY
126.1139642,47.59291559,18.81573,17.597179999999998,17.16123,16.86879,16.6672,0.04907144,GALAXY
126.2501977,47.51864155,19.47154,17.532,16.45073,16.00079,15.61405,0.1254262,GALAXY
126.5909888,47.69764828,17.78973,16.26226,15.616660000000001,15.34601,15.19326,-9.070000000000001e-05,STAR
126.6078705,47.71961847,18.22679,17.30696,17.00163,16.87394,16.861079999999998,4.94e-05,STAR
126.4357138,47.78424551,17.88878,16.50641,15.83017,15.42692,15.117510000000001,0.04879876,GALAXY
126.57474479999999,47.71054088,18.226979999999998,16.93889,16.37231,16.01235,15.746189999999999,0.04870949,GALAXY
126.59902279999999,47.80418213,18.69375,18.71829,18.991220000000002,19.2338,19.44541,0.00012206700000000001,STAR
126.64780379999999,47.92259977,17.87106,16.34436,15.733379999999999,15.496929999999999,15.37595,-5.8399999999999997e-05,STAR
126.7926078,47.86693356,17.5046,16.44346,16.03426,15.88011,15.810179999999999,-0.0004942319999999999,STAR
126.7288357,47.95083591,18.40924,17.30031,16.93843,16.81084,16.7766,3.18e-05,STAR
126.86398770000001,47.97815704,17.74138,16.74147,16.427889999999998,16.31345,16.26821,0.000414205,STAR
126.7354973,48.09595956,17.28649,16.9213,16.439429999999998,15.48455,14.85174,-0.000281615,STAR
126.79877420000001,48.100612100000006,15.79393,14.568629999999999,14.230089999999999,14.11009,14.098289999999999,9.25e-05,STAR
126.9585871,48.13549476,19.01259,17.18291,16.44837,16.1853,16.0669,-5.14e-05,STAR
127.12621399999999,48.22432826,17.9064,16.87681,16.40043,16.18329,16.08755,4.33e-05,STAR
127.081572,48.12759945,18.0076,16.10604,15.185,14.75431,14.43875,0.07668608,GALAXY
126.96409779999999,48.19823547,19.226689999999998,17.373620000000003,16.43575,16.00075,15.654060000000001,0.07721677,GALAXY
127.3413172,48.29863829,19.29849,17.8211,17.18652,16.97121,16.90265,0.00014208799999999999,STAR
127.00627800000001,48.31392862,18.62405,17.734779999999997,17.47587,17.26989,17.230520000000002,0.04932304,GALAXY
127.08249009999999,48.28218298,19.3679,17.99302,17.41643,17.20358,17.07703,-8.51e-05,STAR
127.14969620000001,48.37421305,19.334670000000003,18.19029,18.08643,18.10266,18.133879999999998,-3.4399999999999996e-05,STAR
127.2857858,48.51017166,17.91355,16.72465,16.21889,16.009610000000002,15.89615,-0.000590226,STAR
127.4613989,48.37432309,18.17517,16.7994,16.15393,15.7919,15.508820000000002,0.05463419,GALAXY
127.45909009999998,48.48374062,19.15839,17.98072,17.55079,17.287670000000002,17.15694,0.05303294,GALAXY
127.6263682,48.63801054,19.056420000000003,17.165960000000002,16.236079999999998,15.76746,15.39814,0.04824486,GALAXY
127.66899129999999,48.79974072,19.3625,17.52642,16.71075,16.27534,15.955739999999999,0.04903076,GALAXY
127.882599,48.70225339,18.615029999999997,17.52145,17.24899,17.053739999999998,16.95476,0.04356531,GALAXY
127.91922140000001,48.79935916,18.36734,16.83051,16.19223,15.843,15.60653,0.05388061,GALAXY
127.8779057,48.88631858,19.158479999999997,18.006120000000003,17.52179,17.22569,17.04532,0.04335769,GALAXY
127.9264756,48.98348126,17.79119,15.960239999999999,15.09341,14.64843,14.31681,0.05382339,GALAXY
128.0264455,49.04193687,18.69203,17.60727,17.093970000000002,16.61407,16.492160000000002,0.09113408,GALAXY
128.0765893,48.9319666,19.3056,18.11543,17.27961,16.875729999999997,16.55245,0.1468625,GALAXY
128.1890803,49.14645843,18.02139,16.15993,15.73891,15.49675,15.424420000000001,0.02388959,GALAXY
128.2644857,49.23193973,18.37611,17.15672,16.30552,15.866710000000001,15.57025,0.1319281,GALAXY
128.483506,49.42647384,18.4801,17.483929999999997,17.14433,17.01686,16.98919,0.000299516,STAR
128.4919798,49.33540611,18.167460000000002,16.84846,16.2298,15.82586,15.54955,0.05352432,GALAXY
128.81132759999997,49.57581187,18.2647,16.85979,16.21399,15.8455,15.62684,0.04210113,GALAXY
238.1254935,-0.6601981729999999,18.21591,16.93285,16.795070000000003,16.78629,16.8355,-0.000134272,STAR
238.37073519999998,-0.659497517,19.189510000000002,17.18931,16.19463,15.74153,15.35997,0.06170123,GALAXY
238.6882214,-0.671977011,18.70545,17.1393,16.2616,15.7908,15.47817,0.07733773,GALAXY
238.8784943,-0.827177451,16.23012,14.679179999999999,13.96066,13.570929999999999,13.23709,0.02414819,GALAXY
239.0219538,-0.692308575,19.29505,18.0853,17.197960000000002,16.72679,16.40608,0.1560497,GALAXY
239.43983250000002,-0.63252649,19.05092,17.71486,16.99573,16.56925,16.25315,0.07386148,GALAXY
239.5857679,-0.818575098,19.37803,17.87407,16.93218,16.43826,16.0536,0.11839649999999999,GALAXY
239.5962384,-0.807338125,19.58802,17.79516,16.779429999999998,16.2985,15.94636,0.1167837,GALAXY
239.8476745,-0.8113741809999999,19.44881,18.090529999999998,18.16354,18.27184,18.2727,0.000134581,STAR
240.2149012,-0.8120086590000001,19.23226,17.74481,17.00006,16.562379999999997,16.2852,0.05848505,GALAXY
240.27357290000003,-0.707474418,18.61131,17.39661,16.829810000000002,16.42213,16.18049,0.05573868,GALAXY
240.29663689999998,-0.8261971920000001,17.95032,16.55394,15.783420000000001,15.33585,14.99424,0.05777124,GALAXY
240.2930565,-0.817799037,19.19517,17.06991,15.997010000000001,15.49089,15.071929999999998,0.05834259,GALAXY
240.40800589999998,-0.78597933,19.49844,18.54915,17.8753,17.57566,17.64944,0.13214089999999998,GALAXY
240.4308562,-0.664089079,19.5924,18.1522,17.38241,16.88036,16.52846,0.05862247,GALAXY
240.4418776,-0.7525794259999999,19.5792,17.58193,16.35915,15.76485,15.259260000000001,0.1248653,GALAXY
240.6692659,-0.82763499,18.03215,16.9934,16.41687,16.01284,15.762410000000001,0.05750092,GALAXY
240.7383762,-0.7555585020000001,18.701729999999998,17.16827,16.36426,15.90729,15.5581,0.05868592,GALAXY
240.7660352,-0.6826068209999999,19.12165,17.928160000000002,17.18219,16.72976,16.4595,0.12891860000000002,GALAXY
240.9426401,-0.7486682290000001,18.63516,16.7895,15.8911,15.37686,15.025260000000001,0.08100747,GALAXY
241.0818233,-0.637728478,17.4136,16.28186,16.0428,15.7877,15.05357,0.06101273,GALAXY
241.3268989,-0.832151867,18.79798,17.432010000000002,16.89351,16.67088,16.5531,9.17e-05,STAR
241.389854,-0.8287011870000001,18.06942,16.6328,15.91424,15.47746,15.11731,0.05111897,GALAXY
241.4048103,-0.7770002709999999,16.31268,15.60035,15.837860000000001,16.03955,16.18371,-0.000788093,STAR
241.45851119999998,-0.7005105840000001,19.08915,17.60376,16.85406,16.42696,16.131120000000003,0.11127650000000001,GALAXY
241.88686780000003,-0.68090994,18.49135,17.24343,16.70319,16.45961,16.33624,0.00016502200000000002,STAR
242.41566060000002,-0.740491508,19.39115,17.385460000000002,16.62838,16.175060000000002,15.906789999999999,0.07212562,GALAXY
242.473799,-0.787980445,19.573629999999998,17.78085,16.77598,16.232860000000002,15.823529999999998,0.08779865,GALAXY
242.75641580000004,-0.721497395,17.75035,16.0261,15.1387,14.68069,14.32342,0.0593444,GALAXY
242.7929491,-0.823465353,18.222820000000002,15.9311,14.74303,14.159889999999999,13.69214,0.05972825,GALAXY
242.7868466,-0.7844720620000001,19.48372,17.9773,17.27134,16.872889999999998,16.60576,0.05949812,GALAXY
242.872733,-0.640960757,19.59524,17.67892,16.73691,16.30513,15.92995,0.06071372,GALAXY
242.93863540000004,-0.8127567240000001,19.53219,18.39891,18.0162,17.77451,17.71969,7.4e-05,STAR
243.428267,-0.6540461679999999,17.93534,16.661920000000002,16.039939999999998,15.65545,15.39904,0.05677012,GALAXY
243.72570319999997,-0.666479707,18.95553,17.70786,17.73913,17.827720000000003,17.88135,-5.14e-05,STAR
243.92679080000002,-0.644263099,18.37592,17.16306,17.00724,16.98337,16.9757,-0.00047555300000000003,STAR
244.1303645,-0.648105684,16.55685,16.701060000000002,16.94504,17.06135,17.18145,3.2200000000000003e-05,STAR
244.50449640000002,-0.7158131879999999,18.727520000000002,17.0404,16.05794,15.589879999999999,15.202520000000002,0.07811995,GALAXY
244.5608613,-0.6356151,18.42745,17.22171,16.71829,16.50607,16.397070000000003,-0.000612231,STAR
244.5703159,-0.757484308,19.13609,17.2247,16.18891,15.73335,15.344439999999999,0.09345017,GALAXY
244.9490507,-0.626842894,17.97833,17.89265,18.05959,18.17827,18.4006,3.3299999999999996e-05,STAR
245.09885609999998,-0.72433893,19.41949,18.10726,17.47618,17.13251,16.95683,0.06014679,GALAXY
245.9671384,0.453727635,19.26683,17.141820000000003,16.09507,15.605139999999999,15.22168,0.08552414,GALAXY
245.9209825,0.628685311,19.16621,17.7159,16.794079999999997,16.35458,16.00154,0.12081739999999999,GALAXY
246.25255959999998,0.44084341299999996,18.09776,16.931420000000003,16.490679999999998,16.26505,16.37322,0.01726725,GALAXY
246.47340630000002,0.467020755,19.34737,18.18453,17.7181,17.52842,17.37867,-0.000242042,STAR
246.56187459999998,0.616344638,18.96508,17.48571,16.688660000000002,16.210929999999998,15.90809,0.09176008,GALAXY
246.76385950000002,0.509257879,17.47214,16.351979999999998,15.94086,15.76576,15.70439,-0.00022057200000000002,STAR
246.79053560000003,0.460495365,18.45455,16.94073,16.1629,15.74588,15.41726,0.04977439,GALAXY
247.221742,0.599280135,19.2093,17.28266,16.359779999999997,15.95987,15.63836,0.07302662,GALAXY
247.4034738,0.611248463,18.38701,17.209120000000002,17.09054,17.10442,17.12076,-0.00014379899999999998,STAR
247.464461,0.534019206,18.279870000000003,17.18587,16.75754,16.61252,16.5409,0.000307725,STAR
247.7607528,0.579297265,18.62934,16.4986,15.44847,14.94326,14.53822,0.07072996,GALAXY
247.77283169999998,0.590353181,18.68736,17.558889999999998,17.108729999999998,16.85324,16.7249,0.0718553,GALAXY
247.88807020000002,0.5237844739999999,17.70695,16.31486,15.718,15.41039,15.243520000000002,0.02424728,GALAXY
247.8855108,0.47946199,19.21385,17.14098,15.99594,15.509,15.109079999999999,0.12138130000000001,GALAXY
247.97414700000002,0.473694596,18.94335,17.86383,17.27342,16.902720000000002,16.65774,0.09045754,GALAXY
248.27743309999997,0.5378347520000001,16.76324,16.89975,17.288610000000002,17.59133,17.85925,-0.000245221,STAR
248.41718250000002,0.632461585,18.68662,16.66134,15.679179999999999,15.211160000000001,14.86385,0.07370619,GALAXY
248.5450516,0.531755331,18.07529,16.81557,16.270979999999998,16.02779,15.9137,-0.00024973599999999997,STAR
248.82043560000002,0.509345376,18.26517,17.08865,16.665,16.42711,16.28,0.03196613,GALAXY
248.8856699,0.498450396,19.17192,19.39944,19.80519,20.069370000000003,20.379379999999998,-0.000621562,STAR
248.90061830000002,0.44821923,19.42093,18.080679999999997,17.37528,16.94139,16.65784,0.07421819,GALAXY
249.1757565,0.434246194,17.28409,15.81715,15.10655,14.788929999999999,14.5135,0.02491173,GALAXY
249.4448068,0.559359481,18.719070000000002,17.561139999999998,17.313010000000002,17.23112,17.22364,0.000183543,STAR
249.36743169999997,0.5989251210000001,19.09967,17.787689999999998,17.05525,16.6154,16.32607,0.087736,GALAXY
249.92471239999998,0.569995044,17.94162,16.50016,15.801179999999999,15.35494,15.0892,0.07265304,GALAXY
249.9570255,0.544093049,18.95101,17.76988,17.09916,16.6884,16.44592,0.1185048,GALAXY
183.1284794,0.894221059,18.64376,17.52753,17.10521,16.871560000000002,16.74996,0.02115763,GALAXY
183.1905636,1.042468924,17.37368,16.24491,15.74266,15.5401,15.416379999999998,0.000503785,STAR
183.19676919999998,0.884657481,18.08301,17.01288,16.58607,16.39245,16.29694,0.00029884599999999996,STAR
183.206955,1.012898534,18.25573,17.35073,17.07411,16.992810000000002,16.93581,8.28e-05,STAR
183.1741587,0.910680575,19.55236,18.0797,17.47165,17.254179999999998,17.11187,0.000660672,STAR
183.21277519999998,0.883981535,19.1383,18.28761,17.965999999999998,17.85325,17.85435,-0.000307941,STAR
183.2998026,0.930808744,19.41935,18.190579999999997,18.30956,18.40514,18.45322,-0.000204172,STAR
183.2999594,1.032665835,19.34479,18.161089999999998,17.69935,17.502660000000002,17.37496,-0.000357249,STAR
183.3473174,0.904422543,17.262829999999997,15.81265,15.147079999999999,14.87943,14.71553,0.000988675,STAR
183.3592872,0.878706515,17.03705,16.04642,15.6545,15.51321,15.424170000000002,0.00022855,STAR
183.45620019999998,0.9110307959999999,18.21056,17.043429999999997,16.67379,16.526770000000003,16.44135,0.000245347,STAR
183.4148602,0.9776904259999999,17.94415,16.397129999999997,15.607529999999999,15.20854,14.878810000000001,0.06433231,GALAXY
183.5228325,0.987768743,18.751820000000002,17.44838,16.931060000000002,16.72196,16.58987,1.22e-05,STAR
183.5742254,0.935610462,17.77654,16.8332,16.42784,16.26889,16.19429,0.000402202,STAR
183.5925747,0.941488524,17.55646,16.41855,16.0123,15.878589999999999,15.8211,5.65e-06,STAR
183.615732,0.856717595,15.643120000000001,14.635660000000001,14.409939999999999,14.35015,14.339670000000002,0.000886851,STAR
183.4881159,0.959952647,19.44953,18.32255,17.928620000000002,17.75422,17.70119,0.00011209100000000001,STAR
183.63988590000002,0.9153333109999999,18.5463,17.41214,16.99977,16.84514,16.748260000000002,-0.000173733,STAR
183.68280149999998,0.933185652,17.3507,16.105710000000002,16.133670000000002,16.16031,16.17935,0.000499144,STAR
183.7102333,0.924044655,18.41101,17.10926,16.64098,16.46396,16.38421,-5.5299999999999996e-05,STAR
183.65443269999997,0.943336597,19.132279999999998,17.776989999999998,17.18725,16.93786,16.80109,0.000424086,STAR
232.9887117,56.61003386,19.22491,17.31014,16.42932,16.03455,15.69485,0.06759112,GALAXY
233.12091040000004,56.61513035,18.93554,17.924229999999998,17.56031,17.28289,17.19491,0.06756891,GALAXY
233.35228340000003,56.60874336,17.956139999999998,16.32131,15.631670000000002,15.302810000000001,15.07259,0.01178355,GALAXY
233.3662504,56.55973899,14.45856,13.08055,12.49245,12.20013,11.98045,0.002208026,GALAXY
233.4328484,56.56076266,18.82294,16.67711,15.736479999999998,15.2623,14.98241,0.07353198,GALAXY
233.71261780000003,56.45108194,16.479110000000002,14.6118,13.77615,13.37169,13.08353,0.0394443,GALAXY
233.53575419999999,56.280767299999994,18.973,18.035999999999998,17.74435,17.62491,17.613229999999998,-0.0008163469999999999,STAR
233.5556696,56.44270848,19.403660000000002,17.88881,17.18147,16.75882,16.49079,0.06712187,GALAXY
233.6639944,56.3818632,19.188010000000002,18.11748,17.61195,17.25204,17.10386,0.1076974,GALAXY
233.90809840000003,56.18559253,19.50516,18.468870000000003,18.092489999999998,17.96503,17.92543,-0.000335314,STAR
234.25224330000003,55.95910497,18.48872,17.152520000000003,16.79511,16.57984,16.50532,0.03931762,GALAXY
234.3988905,55.83217432,18.3244,16.9564,16.283820000000002,15.91446,15.687529999999999,0.07419025,GALAXY
234.8722422,55.72067951,19.00222,17.55335,16.91154,16.49841,16.2113,0.03956325,GALAXY
234.7323835,55.69907088,19.47426,18.65269,18.27437,17.988529999999997,17.947860000000002,0.148312,GALAXY
234.9347085,55.55676121,19.20733,17.30405,16.461029999999997,16.05836,15.76366,0.051393499999999995,GALAXY
235.29526669999998,55.57694042,18.74765,17.150570000000002,16.42403,16.01816,15.704989999999999,0.04822783,GALAXY
235.26177969999998,55.42581082,19.37557,17.9076,17.00215,16.56841,16.26298,0.1559169,GALAXY
235.4637632,55.46774986,18.50891,17.26101,16.60857,16.22242,15.9532,0.04821395,GALAXY
235.6889775,55.35792466,18.87357,17.211679999999998,16.58493,16.21879,16.04085,0.06754618,GALAXY
235.3860884,55.35580509,17.638720000000003,16.571720000000003,16.21044,15.9664,15.81879,0.04691141,GALAXY
235.92272909999997,55.2664048,18.84805,17.40747,16.67952,16.276510000000002,16.0186,0.06745292,GALAXY
235.9228034,55.25114382,17.25154,16.34165,16.04269,15.948179999999999,15.915,-0.000314693,STAR
235.89145200000002,55.13348440000001,17.46699,15.836179999999999,15.09113,14.709029999999998,14.41906,0.04039909,GALAXY
236.06375010000002,55.03586036,18.26551,16.91226,16.48943,16.25593,16.258960000000002,0.04878166,GALAXY
236.01322620000002,54.98483465,18.16765,17.145429999999998,16.84514,16.59998,16.501260000000002,0.05232915,GALAXY
236.12203819999996,54.93064999,19.45983,19.09553,19.00929,19.06094,19.1487,0.2395167,GALAXY
236.3555086,54.82092142,18.91253,17.53665,16.81467,16.43992,16.18453,0.08012688,GALAXY
236.6565515,54.8555762,18.78527,17.45561,16.79129,16.45744,16.23732,0.0847341,GALAXY
236.7129506,54.76165948,19.5887,18.3139,17.74969,17.43273,17.20918,0.06698953,GALAXY
236.6875463,54.6362858,17.723689999999998,16.487370000000002,16.02161,15.75816,15.588770000000002,0.04897523,GALAXY
236.93728259999997,54.672890599999995,18.426560000000002,17.55141,17.27364,17.18111,17.1724,-0.0006635219999999999,STAR
236.93722110000002,54.68656681,19.0191,17.16872,16.23676,15.801420000000002,15.4578,0.08409948,GALAXY
236.8921724,54.64245562,19.48646,18.20557,17.560579999999998,17.21479,16.92885,0.1077578,GALAXY
236.82733399999998,54.54822821,19.549120000000002,18.675910000000002,18.4398,18.367279999999997,18.36438,-0.00036524699999999997,STAR
237.04087,54.50820235,19.12189,18.10081,17.61394,17.233079999999998,17.09072,0.10770430000000002,GALAXY
236.9338331,54.42035982,19.55624,18.19258,17.45615,17.030520000000003,16.772779999999997,0.14391879999999999,GALAXY
237.4668496,54.35618971,18.76558,17.513070000000003,16.950860000000002,16.61562,16.4072,0.07239544,GALAXY
237.46515589999998,54.25196009,18.87387,17.62013,17.0757,16.73682,16.51681,0.03992635,GALAXY
237.9912117,53.89892332,17.87932,16.05718,15.2256,14.8198,14.54504,0.04675284,GALAXY
187.0072989,-3.4887427860000004,19.32017,18.12669,17.4975,17.08651,16.87969,0.07078946,GALAXY
187.0456781,-3.42364327,18.66327,17.222,16.54503,16.16945,15.94752,0.06277081,GALAXY
