ra,dec,u,g,r,i,z,class
148.2130013,0.258008852,18.05346,16.951970000000003,16.564429999999998,16.43572,16.37421,STAR
148.1463653,0.249043875,18.8115,17.67166,17.086660000000002,16.442829999999997,16.447879999999998,GALAXY
148.1454086,0.24995920800000002,18.6695,17.27253,16.701320000000003,16.3242,16.04939,GALAXY
148.156768,0.30884401699999997,19.087229999999998,17.12725,16.21387,15.773079999999998,15.43097,GALAXY
148.3241251,0.414280676,18.5513,17.5738,17.32834,17.293789999999998,17.244889999999998,STAR
148.3614816,0.29370134,19.38438,18.18026,17.435879999999997,17.02834,16.7131,GALAXY
148.5405835,0.25763711300000003,18.20682,17.03266,16.59724,16.39196,16.303379999999997,STAR
148.5091722,0.239254904,18.94724,16.93945,16.02719,15.5921,15.2338,GALAXY
148.607195,0.293083115,18.98832,17.51845,16.84269,16.53978,16.3768,STAR
148.6597563,0.225310387,18.931720000000002,17.95159,17.65714,17.530839999999998,17.51955,STAR
148.61933530000002,0.254581836,18.73125,17.32479,16.61528,16.22564,15.93428,GALAXY
148.7113005,0.372427881,18.83524,17.90071,17.58274,17.46517,17.400660000000002,STAR
186.9651101,0.06025305,18.54735,17.00517,16.42322,16.20645,16.102439999999998,STAR
187.03522009999998,0.024827321,18.74619,16.853260000000002,16.16337,15.93568,15.7915,STAR
187.05788909999998,0.20694832800000001,17.85004,16.137999999999998,15.52961,15.344470000000001,15.23908,STAR
186.9386993,0.110191762,19.54832,18.08643,17.51066,17.31159,17.233729999999998,STAR
187.0775073,0.066863296,17.94245,16.66657,16.10645,15.879610000000001,15.739770000000002,STAR
187.1130334,0.142407916,17.37433,16.101760000000002,15.48611,15.20287,14.997760000000001,GALAXY
187.14895380000002,0.057705582000000005,17.81092,16.27263,15.68785,15.49495,15.38605,STAR
187.1621283,0.16918748,19.25583,17.95046,17.39246,17.17449,17.0425,STAR
187.21152859999998,0.17091494100000001,18.25947,17.107110000000002,16.60912,16.40416,16.29116,STAR
187.2450135,0.12841439400000002,18.48621,17.17117,16.664460000000002,16.44695,16.346220000000002,STAR
187.2594741,0.20005368199999998,19.57364,17.694679999999998,16.694879999999998,16.25498,15.93791,GALAXY
187.35190769999997,0.133947998,19.31496,18.01464,17.4819,17.29032,17.1754,STAR
187.35661430000002,0.130543526,19.25702,17.81028,16.90624,16.4854,16.14583,GALAXY
187.3665794,0.023710363999999998,16.310389999999998,14.864170000000001,14.30086,14.09949,14.012260000000001,STAR
187.4201384,0.047627439,17.44105,15.797360000000001,15.17119,14.97054,14.87672,STAR
187.3740316,0.053786699,19.086370000000002,17.53676,16.85588,16.592589999999998,16.43668,STAR
187.49518419999998,0.027236403,18.14282,16.60594,15.68205,15.26196,14.866370000000002,GALAXY
187.54366819999998,0.039136111,17.47324,16.507279999999998,16.20982,16.10591,16.063879999999997,STAR
187.6018512,0.09317108800000001,18.44487,16.628729999999997,15.708770000000001,15.293579999999999,14.97091,GALAXY
187.66503799999998,0.00746882,17.946479999999998,16.4643,15.904029999999999,15.70531,15.59566,STAR
187.7302135,0.096357847,15.70621,14.78905,14.49906,14.3865,14.34201,STAR
187.78931980000002,0.196464267,17.83093,16.88131,16.57057,16.46572,16.41471,STAR
187.678571,0.193244245,19.59037,18.73735,18.40529,18.26672,18.253320000000002,STAR
187.74963069999998,0.052753592,19.1813,17.78183,17.067729999999997,16.689020000000003,16.40639,GALAXY
187.763132,0.04897619,18.29014,16.88035,16.297320000000003,15.99593,15.814860000000001,GALAXY
187.9104934,0.176460513,16.48328,15.06156,14.549920000000002,14.38695,14.327760000000001,STAR
187.8938144,0.035926599999999996,19.29622,17.95109,17.35689,17.14744,17.079079999999998,STAR
187.92652560000002,0.20250397399999998,19.41831,17.88182,17.29789,17.08715,16.98668,STAR
187.96798710000002,0.038183832,17.5686,15.89315,15.17661,14.883120000000002,14.723720000000002,STAR
187.97398059999998,0.184403285,16.220779999999998,15.3068,15.06621,15.01012,14.984620000000001,STAR
188.0060071,0.166595455,18.01164,16.76973,16.82013,16.902520000000003,16.94517,STAR
188.0262447,0.205461533,16.48826,15.67375,15.405920000000002,15.319189999999999,15.28315,STAR
188.0666001,0.13082032400000002,18.23963,16.75517,16.25679,16.1037,16.0372,STAR
188.0724925,0.048761529000000005,16.72618,15.80401,15.488179999999998,15.386829999999998,15.351410000000001,STAR
188.021513,0.01154042,19.19211,17.66395,16.70894,16.28271,15.95178,GALAXY
188.05900480000003,0.053320239000000005,19.5038,18.080560000000002,17.30295,16.8752,16.51943,GALAXY
188.0926808,0.011777979,17.85853,16.4395,15.76779,15.418429999999999,15.10917,GALAXY
188.0927427,0.010548373,19.17008,17.816110000000002,17.23299,16.71327,16.50843,GALAXY
188.0957304,0.031873344,19.06051,17.42766,16.58445,16.190479999999997,15.8707,GALAXY
188.25015480000002,0.08327356799999999,16.64665,15.14635,14.61565,14.45855,14.39265,STAR
188.12871850000002,0.06717200799999999,18.83706,17.17847,16.30482,15.893410000000001,15.55935,GALAXY
188.2454069,0.107692723,19.15889,19.34751,19.844260000000002,20.196939999999998,20.56606,STAR
188.3892944,0.032204112,17.822470000000003,16.314870000000003,15.7337,15.52116,15.41414,STAR
188.40019740000002,0.062375951,17.98082,15.79202,14.9194,14.6188,14.44842,STAR
188.29565300000002,0.08166021400000001,18.60652,17.09124,16.355629999999998,15.94936,15.67175,GALAXY
188.35872790000002,0.013439078,19.5148,18.1469,17.44056,17.05706,16.761779999999998,GALAXY
188.4089115,0.19324239199999999,18.8798,17.29325,16.75477,16.578120000000002,16.48394,STAR
148.885251,1.14428105,17.2092,16.05973,15.795129999999999,15.72221,15.73674,STAR
148.9388748,1.097077173,18.757379999999998,17.23185,16.60015,16.341920000000002,16.20804,STAR
148.94725269999998,1.124647806,17.48674,16.323610000000002,15.82244,15.61553,15.512839999999999,STAR
148.9448489,1.125628068,19.07678,17.66514,17.14488,16.8497,16.7324,GALAXY
149.0991076,1.149997747,19.464389999999998,18.28526,17.80864,17.55646,17.35722,GALAXY
149.151841,1.1369711690000002,18.70664,17.05806,16.47363,16.26556,16.1697,STAR
149.1790436,1.1800897209999999,19.08675,16.84783,15.9091,15.54999,15.350810000000001,STAR
149.1889571,1.0876570859999999,18.94645,16.37221,15.2801,14.883270000000001,14.684579999999999,STAR
149.2159159,1.126488902,18.44351,16.91038,16.31904,16.0637,15.93935,STAR
149.2324048,1.0796076159999999,19.03199,17.51569,16.95335,16.71386,16.57548,STAR
149.2951705,1.1401597620000001,18.44785,17.54177,17.18911,16.87687,16.75641,GALAXY
149.1613889,1.0928821229999999,18.2674,17.145970000000002,16.87172,16.641029999999997,16.55622,GALAXY
149.19394,1.070187699,18.20894,16.442970000000003,15.640579999999998,15.263810000000001,14.97204,GALAXY
149.205826,1.120501085,18.66943,16.8495,16.003420000000002,15.597539999999999,15.292979999999998,GALAXY
149.28053269999998,1.180191964,19.15973,17.5623,16.798,16.34253,15.99921,GALAXY
149.2783934,1.165870223,19.36334,18.06556,17.584039999999998,17.2535,17.098010000000002,GALAXY
149.3236855,1.111544249,18.22715,16.75524,16.22113,16.02702,15.94156,STAR
149.37456980000002,1.134387687,16.72275,15.703320000000001,15.41474,15.315660000000001,15.298720000000001,STAR
149.4182723,1.089208417,19.26705,17.78779,17.24384,17.0266,16.930239999999998,STAR
149.4371456,1.1500252290000001,18.50186,16.132720000000003,15.14545,14.81011,14.63561,STAR
149.2959414,1.082134353,19.27136,17.83511,17.23874,16.99835,16.869,STAR
149.3145882,1.159889007,19.257460000000002,17.981460000000002,17.445429999999998,17.239320000000003,17.1211,STAR
149.5066044,1.080012346,17.30551,15.85834,15.350620000000001,15.190220000000002,15.13456,STAR
149.5442849,1.1490669009999999,18.68479,16.97188,16.27111,15.98417,15.82974,STAR
149.5554476,1.17146608,17.84916,16.560589999999998,16.04874,15.84963,15.767029999999998,STAR
149.5608425,1.1627390709999998,17.26751,15.880870000000002,15.32262,15.11382,15.02619,STAR
149.5244988,1.109365723,18.98376,17.776329999999998,17.29383,16.96459,16.82775,GALAXY
149.5878489,1.0931157390000001,19.52968,17.55491,16.49394,16.0624,15.704070000000002,GALAXY
149.62270780000003,1.0537354559999998,18.892970000000002,17.72994,17.226370000000003,16.98562,16.89677,STAR
149.67749560000001,1.131353088,17.65629,16.76812,16.540689999999998,16.45583,16.43721,STAR
149.60554240000002,1.10396975,18.4086,17.04395,16.38441,15.9801,15.725010000000001,GALAXY
149.61151230000002,1.143745194,19.55195,18.002670000000002,17.43021,17.23611,17.14624,STAR
149.6251244,1.181984116,18.359939999999998,16.75965,16.0056,15.602479999999998,15.29887,GALAXY
149.65933669999998,1.0579806790000001,17.392529999999997,15.452520000000002,14.55437,14.094289999999999,13.736020000000002,GALAXY
149.7042696,1.0812615159999999,18.51302,16.39031,15.41031,14.98303,14.62139,GALAXY
149.70719269999998,1.134397771,19.357689999999998,17.459429999999998,16.52664,16.112779999999997,15.790239999999999,GALAXY
149.70938610000002,1.167546954,17.3933,16.08892,15.496429999999998,15.122229999999998,14.87504,GALAXY
149.7159772,1.16210879,18.55428,16.7459,15.88485,15.4825,15.16267,GALAXY
149.71739490000002,1.059200595,18.43754,16.50658,15.55545,15.13465,14.81354,GALAXY
149.75751599999998,1.155878957,18.67547,17.346020000000003,16.74079,16.497020000000003,16.36734,STAR
149.78731240000002,1.168168862,18.44166,16.95441,16.39491,16.21032,16.12185,STAR
149.83822859999998,1.1096388190000002,17.63692,16.70477,16.43593,16.34091,16.322670000000002,STAR
149.8398546,1.1410534970000001,18.28519,16.87424,16.35531,16.192520000000002,16.115,STAR
149.86244130000003,1.0577525970000001,18.55359,18.64592,18.959789999999998,19.1778,19.50434,STAR
149.764147,1.143436816,19.55027,17.5563,16.63994,16.21725,15.900570000000002,GALAXY
149.7653103,1.146419809,18.86815,17.53346,16.87389,16.44966,16.2105,GALAXY
149.7743613,1.086613888,19.02844,17.175179999999997,16.268729999999998,15.862,15.540020000000002,GALAXY
149.81173,1.137466556,18.35042,17.03538,16.30501,15.865,15.615910000000001,GALAXY
149.84008369999998,1.196977583,19.41801,18.22798,17.48353,17.07187,16.78725,GALAXY
210.0980931,-0.635057231,19.49437,18.68431,18.38932,18.0281,18.00161,GALAXY
210.2147574,-0.632430429,18.83854,17.79305,17.42255,17.2969,17.23088,STAR
210.3479516,-0.684410628,18.89517,17.7179,17.67826,17.705370000000002,17.75982,STAR
210.4000509,-0.75989208,16.6013,15.57514,15.23444,15.10361,15.080570000000002,STAR
210.5714162,-0.745915435,18.39764,17.21386,16.758879999999998,16.59573,16.52843,STAR
211.12918849999997,-0.756213522,19.13308,17.40575,16.62545,16.24547,15.949000000000002,GALAXY
211.191245,-0.8192065759999999,18.31448,16.3301,15.37186,14.92445,14.576529999999998,GALAXY
211.32881659999998,-0.6532761539999999,19.21763,18.28073,18.06736,17.95251,17.96859,STAR
211.3507122,-0.79290747,19.48431,17.658620000000003,16.820220000000003,16.41256,16.10751,GALAXY
211.35524750000002,-0.811342597,17.307489999999998,15.6382,14.852520000000002,14.41335,14.09335,GALAXY
211.566817,-0.64109888,18.834670000000003,16.87045,15.921779999999998,15.462639999999999,15.12855,GALAXY
211.47467319999998,-0.745416318,18.45884,16.44801,15.548979999999998,15.109570000000001,14.77067,GALAXY
211.69329790000003,-0.788082402,19.402839999999998,17.44442,16.48501,16.043,15.65714,GALAXY
211.9046336,-0.764767435,18.33344,17.43134,17.09004,16.80314,16.6959,GALAXY
211.974979,-0.7815282259999999,17.75791,16.502010000000002,16.05242,15.867970000000001,15.773320000000002,STAR
212.0021778,-0.821805798,17.78579,15.81054,14.90429,14.462370000000002,14.086910000000001,GALAXY
212.0267175,-0.8212189209999999,19.569689999999998,17.68342,16.78645,16.324820000000003,15.95005,GALAXY
212.06745350000003,-0.7278812179999999,19.359370000000002,18.22513,17.66206,17.31788,17.065179999999998,GALAXY
212.08023889999998,-0.648253697,19.377029999999998,17.570629999999998,16.72757,16.31166,15.98427,GALAXY
212.08558169999998,-0.6754306309999999,19.557389999999998,18.05004,17.28424,16.8978,16.62592,GALAXY
212.2324024,-0.6697678420000001,19.03029,18.192339999999998,17.42909,16.95399,16.722720000000002,GALAXY
212.3567807,-0.7592028340000001,18.88832,17.59455,17.06225,16.85116,16.77336,STAR
212.6118161,-0.832343596,16.033179999999998,14.700729999999998,13.965620000000001,13.60781,13.28418,GALAXY
212.5420162,-0.7517690340000001,18.453,17.11609,16.50732,16.14136,15.884329999999999,GALAXY
212.57386780000002,-0.7546178370000001,19.205389999999998,18.24311,18.009339999999998,17.90706,17.91481,STAR
212.89248730000003,-0.8254230779999999,16.427429999999998,15.33366,14.99565,14.87294,14.848410000000001,STAR
212.9329838,-0.684110137,19.490370000000002,18.098470000000002,17.23745,16.80688,16.45802,GALAXY
212.95392379999998,-0.706862075,19.025579999999998,17.73924,16.95303,16.52245,16.24091,GALAXY
213.1035563,-0.8320054509999999,16.97803,16.0934,15.64465,15.39965,15.16975,GALAXY
212.97529219999998,-0.800035918,18.91706,17.35422,16.69811,16.24486,15.99311,GALAXY
213.06500719999997,-0.633022516,17.284029999999998,15.63975,14.7232,14.20372,13.7755,GALAXY
213.1011745,-0.732015098,18.939770000000003,17.907339999999998,17.555629999999997,17.2804,17.16805,GALAXY
213.25274559999997,-0.830928349,17.6654,16.73162,16.332079999999998,16.142429999999997,15.888670000000001,GALAXY
213.1212119,-0.633484273,19.1284,17.98581,17.38492,17.02091,16.860570000000003,GALAXY
213.1473109,-0.661794026,18.51786,17.39322,16.868579999999998,16.52423,16.33853,GALAXY
213.33460919999996,-0.693733442,19.54985,18.026239999999998,17.22471,16.81355,16.5112,GALAXY
213.45464900000002,-0.775199187,18.663510000000002,16.70308,15.63021,15.11394,14.689039999999999,GALAXY
213.46143480000003,-0.638595198,18.73745,17.73463,17.16074,16.77727,16.546979999999998,GALAXY
213.4728148,-0.75755243,19.4142,17.44654,16.39088,15.92025,15.541520000000002,GALAXY
213.73422050000002,-0.690921225,19.30325,18.14038,17.465889999999998,16.997329999999998,16.75662,GALAXY
162.47573469999998,-0.614183163,18.19572,16.649160000000002,16.04765,15.85234,15.738660000000001,STAR
162.4896654,-0.5632625370000001,18.650560000000002,17.225279999999998,16.62856,16.414179999999998,16.30919,STAR
162.5136054,-0.44832749200000005,16.33238,14.665120000000002,14.069420000000001,13.904879999999999,13.83646,STAR
162.52097769999997,-0.457114061,18.0648,16.55551,15.99908,15.83239,15.7568,STAR
162.5275578,-0.441258717,18.68115,17.36575,16.85333,16.67516,16.567120000000003,STAR
162.5328501,-0.477225725,15.87067,14.8972,14.53263,14.3918,14.35169,STAR
162.4833927,-0.47077103,19.434639999999998,18.38997,17.82689,17.48256,17.2666,GALAXY
162.52774240000002,-0.527731705,18.79946,17.73359,17.34284,17.07536,16.99379,GALAXY
162.65070769999997,-0.529910416,18.93746,17.442629999999998,16.85364,16.62649,16.5369,STAR
162.6706115,-0.490093479,19.18918,18.28624,18.01945,17.89037,17.86538,STAR
162.69051330000002,-0.48292159,18.418120000000002,16.81984,16.211,16.0211,15.941429999999999,STAR
162.7034879,-0.5381416139999999,17.44408,16.0789,15.48792,15.245610000000001,15.115310000000001,STAR
162.7166523,-0.517624021,17.331979999999998,15.7743,15.21548,15.05385,15.00365,STAR
162.7196814,-0.422541622,18.175,16.78044,16.23081,16.05679,15.96544,STAR
162.73114109999997,-0.623484577,17.165110000000002,15.41952,14.744760000000001,14.532070000000001,14.425289999999999,STAR
162.7559024,-0.589987721,18.38123,17.433429999999998,17.165029999999998,17.08918,17.05791,STAR
162.7218554,-0.6147639970000001,18.55249,17.1127,16.270889999999998,15.85145,15.517029999999998,GALAXY
162.7996701,-0.470704546,19.42618,18.33145,17.8847,17.717579999999998,17.66388,STAR
162.8183306,-0.431337321,18.25225,16.79115,16.16957,15.938170000000001,15.80579,STAR
162.896408,-0.604638755,17.33892,15.70553,15.114989999999999,14.934370000000001,14.874820000000001,STAR
162.9030088,-0.622024634,18.27232,17.29283,17.0041,16.89229,16.86329,STAR
162.8821027,-0.5610422829999999,19.52627,18.09971,17.51287,17.30079,17.18764,STAR
162.9134732,-0.580685918,18.940839999999998,17.00369,16.044629999999998,15.619729999999999,15.28907,GALAXY
162.930237,-0.445917589,18.14033,16.69977,16.11245,15.879529999999999,15.772179999999999,STAR
162.9529542,-0.537271819,18.94424,17.34292,16.75068,16.54947,16.47775,STAR
162.9710693,-0.563087827,17.94661,16.77475,16.595979999999997,16.54766,16.58889,STAR
163.028252,-0.560794076,15.615520000000002,13.78314,12.90478,12.433689999999999,12.1042,GALAXY
163.05102639999998,-0.532640666,18.37633,17.388360000000002,17.24922,17.203670000000002,17.2239,STAR
162.9234656,-0.432545165,19.43159,17.70729,16.8847,16.48779,16.18326,GALAXY
162.9378356,-0.437971261,19.08509,17.32444,16.4037,15.941729999999998,15.596039999999999,GALAXY
163.12948390000003,-0.503867232,18.14278,16.89617,16.892139999999998,16.99544,17.09234,STAR
163.1490622,-0.615674104,16.2002,15.04214,14.40526,14.28151,14.24865,STAR
163.196202,-0.558605762,19.174789999999998,17.89366,17.371010000000002,17.16031,17.065939999999998,STAR
163.20255559999998,-0.550412687,18.19154,17.24701,16.944570000000002,16.8339,16.80232,STAR
163.10190409999998,-0.500528282,19.398020000000002,18.13951,17.58616,17.186729999999997,16.972189999999998,GALAXY
163.11550490000002,-0.606720629,19.21814,18.12746,17.6847,17.44389,17.26686,GALAXY
163.145856,-0.5170628079999999,19.08934,17.37336,16.47905,16.02317,15.667370000000002,GALAXY
163.2996661,-0.583335198,17.54274,16.18851,15.61846,15.39516,15.28372,STAR
163.2999977,-0.49999883100000003,18.60505,17.53642,17.12961,16.8131,16.7335,GALAXY
163.33650319999998,-0.606386093,17.1468,15.91065,15.463,15.2034,15.03239,GALAXY
163.6589688,-0.571430207,19.21734,18.27869,17.567829999999997,17.18556,16.99607,GALAXY
163.713098,-0.469953555,17.89985,16.78002,16.63286,16.61409,16.62412,STAR
163.8051158,-0.5721757470000001,18.632579999999997,17.594720000000002,17.15296,16.96552,16.87494,STAR
163.7596361,-0.597607194,19.54717,18.67865,18.32118,18.175729999999998,18.177870000000002,STAR
163.82505749999999,-0.555432143,18.48334,16.734920000000002,15.86348,15.43764,15.11534,GALAXY
164.0138062,-0.57188171,19.1002,18.05327,17.72587,17.61504,17.55536,STAR
164.2137686,-0.44399183700000006,19.35975,18.4328,18.12656,18.00835,18.001920000000002,STAR
225.61880159999998,-0.072210636,19.20709,18.15223,17.73545,17.56275,17.45809,STAR
225.62254309999997,-0.100978628,19.10323,18.0041,17.4903,17.306729999999998,17.18908,STAR
237.7073478,-0.117291126,19.033,17.66646,17.19285,16.904510000000002,16.70202,GALAXY
237.77718280000002,-0.195780795,19.23882,17.96441,18.02486,18.13573,18.22423,STAR
238.0054082,-0.200869374,19.02585,18.11727,17.80651,17.66225,17.54215,STAR
237.9451444,-0.105170416,17.97498,15.81678,14.827010000000001,14.36535,13.90116,GALAXY
237.95926880000002,-0.063350807,19.449379999999998,18.14694,17.57179,17.20039,16.96631,GALAXY
238.07744240000002,-0.071620168,18.745379999999997,17.79199,17.44869,17.31479,17.3016,STAR
238.1793866,-0.090169126,18.800420000000003,18.75799,19.01897,19.23481,19.41763,STAR
238.24975330000004,-0.005273599,19.31768,17.88629,17.14264,16.719170000000002,16.438679999999998,GALAXY
238.46147709999997,-0.183671208,17.90458,16.72477,16.59318,16.57553,16.62882,STAR
238.4289557,-0.050724277000000005,18.516170000000002,16.950229999999998,16.19773,15.773779999999999,15.478129999999998,GALAXY
238.6994349,-0.170000084,18.81672,17.43163,16.87278,16.63026,16.51572,STAR
238.88330409999998,-0.18194798,19.074070000000003,19.32453,19.10185,18.93286,18.805889999999998,STAR
239.0109236,-0.12273689900000001,19.5175,19.41074,19.70934,19.88787,20.19308,STAR
239.0184017,-0.092310639,19.49057,17.89874,17.09839,16.6558,16.364929999999998,GALAXY
239.11209010000002,-0.02181602,19.1955,18.01051,17.5018,17.14197,16.95138,GALAXY
239.1164562,-0.184045577,19.49472,18.39925,17.79256,17.38426,17.16601,GALAXY
239.54322969999998,-0.08787806599999999,17.27711,15.934470000000001,15.978,16.05394,16.06975,STAR
239.5149347,-0.12423886699999999,18.79019,16.79083,15.8557,15.38292,15.030510000000001,GALAXY
240.1709784,-0.07726833400000001,18.899279999999997,17.49742,16.63788,16.122020000000003,15.76694,GALAXY
242.4331599,-0.115135556,18.59122,17.56834,17.24212,17.24257,18.179289999999998,GALAXY
242.43762819999998,-0.15812041,19.46029,18.126170000000002,17.44689,17.16181,17.00362,STAR
242.4462383,-0.01849816,19.506729999999997,17.55027,16.53967,16.097579999999997,15.68324,GALAXY
242.5444719,-0.17694122,19.38842,17.31414,16.298370000000002,15.80596,15.426260000000001,GALAXY
242.68073859999998,-0.1436125,19.563470000000002,17.77927,16.81713,16.38445,16.043779999999998,GALAXY
242.7198537,-0.005429333000000001,19.23431,17.90094,17.20117,16.869320000000002,16.57295,GALAXY
242.90766180000003,-0.143806295,18.35851,17.064770000000003,16.520529999999997,16.29901,16.1961,STAR
242.8293513,-0.094371472,18.6699,16.70715,15.690389999999999,15.23475,14.862960000000001,GALAXY
242.84436159999998,-0.07564665400000001,19.55555,17.64036,16.69641,16.23968,15.88483,GALAXY
242.89877880000003,-0.015461913999999998,18.293229999999998,17.197770000000002,16.710379999999997,16.43923,16.24351,GALAXY
242.94410219999997,-0.034451327000000004,18.48769,17.41185,16.9221,16.65832,16.48495,GALAXY
243.0763977,-0.051235077999999996,18.63214,17.03507,16.27731,15.9094,15.644279999999998,GALAXY
243.2367816,-0.09625126699999999,16.66974,14.77006,13.88219,13.425070000000002,13.14396,GALAXY
243.2369873,-0.100190158,17.295189999999998,16.73442,17.081979999999998,17.153470000000002,18.25844,GALAXY
243.3856545,-0.058618194000000005,18.57137,18.60205,17.944770000000002,17.47239,17.17794,STAR
243.54224989999997,-0.037831708,18.74072,17.28601,16.66703,16.33081,16.082929999999998,GALAXY
243.58319590000002,-0.031564126,18.06095,16.20889,15.2915,14.84426,14.47095,GALAXY
244.2415531,-0.048437835,19.3469,17.91381,17.276139999999998,16.979210000000002,16.68362,GALAXY
244.33086919999997,-0.081992824,19.44802,17.95897,17.18763,16.79636,16.51975,GALAXY
244.6352167,-0.07609264,18.52082,17.4242,17.2761,17.272129999999997,17.28031,STAR
244.8755901,-0.038526248,18.452720000000003,16.844620000000003,15.96703,15.53325,15.229410000000001,GALAXY
245.1016895,-0.096089299,17.54009,17.37406,17.685489999999998,17.97549,18.25905,STAR
245.3818875,-0.072363893,17.506970000000003,15.74549,14.93004,14.5336,14.218679999999999,GALAXY
245.67064059999998,-0.023516022,18.03349,16.994989999999998,16.804370000000002,16.745060000000002,16.71893,STAR
246.02663540000003,-0.019341906000000002,17.15533,15.93695,15.737420000000002,15.719289999999999,15.738129999999998,STAR
246.39334440000002,-0.032183036,19.4201,18.36756,18.21859,18.201710000000002,18.22385,STAR
246.6055432,-0.063447731,19.309620000000002,17.96046,17.37865,17.04699,16.82706,GALAXY
223.04911549999997,0.431435445,18.365920000000003,16.878629999999998,16.312379999999997,16.08971,15.98311,STAR
223.05403330000001,0.44820932799999996,19.04703,17.81065,17.26437,17.02838,16.91153,STAR
223.1908404,0.631302514,16.65844,15.51615,15.03095,14.815420000000001,14.68946,STAR
223.24145180000002,0.537311705,18.0695,16.98454,16.52808,16.32884,16.2185,STAR
223.25088050000002,0.488356564,18.5299,16.73524,16.07627,15.771139999999999,15.68966,STAR
223.2610156,0.559041949,18.847939999999998,17.91525,17.77328,17.76434,17.771720000000002,STAR
223.31873059999998,0.43232361399999997,18.45782,17.43254,17.11235,16.98668,16.934739999999998,STAR
223.2987636,0.427167581,19.422829999999998,17.4826,16.666,16.287589999999998,16.07406,STAR
223.35110069999996,0.59664188,18.75948,17.00923,16.235889999999998,15.856729999999999,15.56286,GALAXY
223.4914321,0.425909964,18.84181,17.4226,16.80486,16.47375,16.21138,GALAXY
223.58512480000002,0.569936812,19.515620000000002,17.82425,17.08279,16.777079999999998,16.60823,STAR
223.61786469999998,0.467793661,18.86133,19.11189,19.58407,19.90234,20.14189,STAR
223.72119069999997,0.592259679,18.397389999999998,17.196460000000002,17.05326,17.01461,17.00084,STAR
223.82807689999999,0.606165184,18.90031,17.67214,17.136689999999998,16.89738,16.78651,STAR
223.8051267,0.608698995,17.95656,16.739179999999998,16.16762,15.82151,15.5476,GALAXY
223.8636583,0.6176819139999999,19.58919,18.56249,18.11215,17.94639,17.88853,STAR
223.89033959999998,0.615926901,19.21048,18.42527,18.33849,17.97625,18.06766,GALAXY
223.9100786,0.549844005,19.59895,18.34421,17.79652,17.543029999999998,17.41207,STAR
224.03409649999998,0.494240154,19.055329999999998,17.30339,16.57268,16.30452,16.13281,STAR
224.08474680000003,0.470076438,19.130020000000002,17.84381,17.30561,17.07955,16.93929,STAR
224.09408480000002,0.455338731,18.64835,17.26237,16.70041,16.4644,16.32455,STAR
224.1671338,0.47492208,17.871,16.62171,16.20232,16.04159,15.96786,STAR
224.04620419999998,0.447257976,18.424570000000003,17.03285,16.432010000000002,16.08331,15.84946,GALAXY
224.23144580000002,0.555797156,19.46866,18.26626,17.80767,17.62572,17.52698,STAR
224.36791269999998,0.492218127,18.3094,17.13075,16.63043,16.438879999999997,16.33171,STAR
224.46924559999997,0.532670431,18.22791,17.030739999999998,16.47815,16.24079,16.09382,STAR
224.3795139,0.437444347,18.559479999999997,17.31544,16.71859,16.32946,16.09309,GALAXY
224.5028969,0.49760070700000003,18.55733,17.243570000000002,16.62276,16.34301,16.20834,STAR
224.5064159,0.56837333,17.54774,16.37762,15.95853,15.80821,15.75121,STAR
224.69750409999997,0.585524685,17.40638,16.31527,15.93188,15.765070000000001,15.730120000000001,STAR
224.7045764,0.6197308189999999,17.89244,16.8585,16.42653,16.2378,16.17277,STAR
224.8718955,0.5556379929999999,18.843329999999998,18.96658,19.369770000000003,19.6634,19.851679999999998,STAR
224.9593429,0.577381991,19.355320000000003,18.277810000000002,18.22118,18.25271,18.323629999999998,STAR
225.0597643,0.463676133,19.346,17.245720000000002,16.2121,15.77169,15.40704,GALAXY
225.18212450000001,0.490181572,18.51099,16.5434,15.63836,15.20576,14.859110000000001,GALAXY
225.1699301,0.479656817,19.19569,17.3445,16.47097,16.06784,15.7399,GALAXY
225.2025046,0.49240852,19.15859,17.34954,16.4969,16.10579,15.79345,GALAXY
225.2091807,0.432996689,18.52141,17.561770000000003,17.26736,17.10192,17.00217,GALAXY
225.23067609999998,0.5915344379999999,18.57234,16.99515,16.34627,16.088079999999998,15.94475,STAR
225.25962719999998,0.53729227,19.352870000000003,17.4368,16.4474,15.98766,15.626439999999999,GALAXY
225.26344640000002,0.577676712,19.49323,18.494989999999998,18.15971,18.02188,17.99701,STAR
225.28449840000002,0.5142250110000001,19.33871,17.623479999999997,16.86724,16.482779999999998,16.18582,GALAXY
225.2734588,0.5304742579999999,18.139670000000002,16.276229999999998,15.40219,14.967579999999998,14.62897,GALAXY
21.10021968,13.68407232,18.45485,17.52891,17.22195,17.09779,17.07846,STAR
21.25040391,13.63200673,17.42442,15.58155,14.665410000000001,14.419070000000001,14.35144,STAR
21.31370377,13.78974873,17.3096,16.17659,16.041970000000003,16.03076,16.068820000000002,STAR
21.26140211,13.69542217,18.84734,17.77303,17.32721,17.014879999999998,16.81846,GALAXY
21.5060154,13.58988655,16.903470000000002,15.726460000000001,15.26839,15.075070000000002,15.00032,STAR
21.52118812,13.72266898,18.047179999999997,17.009,16.88505,16.85398,16.887,STAR
21.55603464,13.71200841,17.31549,16.3603,16.00767,15.86309,15.824420000000002,STAR
21.62364058,13.75178342,19.53547,19.4925,19.78315,20.09595,20.31205,STAR
